EPL-IN,GC,M/TC,OSs,PGC,Genes
0.09322283850931677,0.29307072141479007,0.0997399191756399,0.04179232728000001,0.11528742854341403,Kalrn
0.026004576130434782,0.010988674024378921,0.016355450732568402,0.009044143345833332,0.040784962300059076,Kank2
0.09938096639751555,0.6503456788184363,0.12743118817475724,0.08466470183833333,0.16594081186828114,Kank3
0.0,0.013977915186672858,0.033350503124448365,0.00195422174,0.036054004509155343,Kazald1
0.0,0.0008922829887392616,0.0011236807334510151,0.0,0.0031555422333136443,Kbtbd12
0.5212526155962732,0.05067700294926864,0.9343997072603705,0.03723336941833333,0.08936213499822801,Kcna2
0.11560010512422363,0.22216940966159748,0.10315122802383056,0.010627218619166667,0.04472631361961017,Kcna4
0.1576528935279503,0.03033231709832831,0.08854112394792588,0.031961779010000003,0.040458747887773185,Kcna6
0.06147926516149069,0.021646430926747156,0.02295077555163283,0.0022440633041666664,0.03379468104075605,Kcnab1
0.16978623113664598,0.4979930575205485,0.10706539738481903,0.05801497057000001,0.06376029331836974,Kcnb2
0.7893972043540373,0.2659290582715345,0.9111196999461609,0.03720694497333333,0.19235287168576484,Kcnc1
0.6544205725527952,0.0776999797579521,0.03946298629832304,0.00817805882,0.18862043561134076,Kcnc2
0.27265270442236017,0.1457366001249129,0.6475137166593111,0.035587836607500006,0.12791202338865923,Kcnc3
0.10584725406832297,0.006238816275830043,0.03489025056575463,0.017962689234166666,0.009060937993502658,Kcnc4
0.0,0.011465196925121893,0.02865498106531332,0.002362267085833333,0.014683488334317778,Kcnd1
0.033662043322981366,0.005742716473531461,0.009748466186231245,0.0013772711808333333,0.011223476142350856,Kcng2
0.0,0.002231677606570699,0.0031546657555163284,0.005104534664166667,0.0008903671370348495,Kcng4
0.06899122440993789,0.0983221110674483,0.011689849283318622,0.013027822377500001,0.01245980381866509,Kcnh1
0.04236365596273292,0.2974972385635015,0.0757499994951456,0.04877936770083332,0.033488374964559954,Kcnh3
0.0,0.013457273985256557,0.005272090476610768,0.0,0.001725608006497342,Kcnh4
0.0058304515714285715,0.0445511154895519,0.00936971426125331,0.0,0.004296823931482576,Kcnh5
0.0,0.0017382637689807286,0.01127489798234775,0.0,0.003437119144713526,Kcnh6
0.08180807432919256,0.39180168351590383,0.13718901244924983,0.03046528810583333,0.19669067491730652,Kcnh7
0.01489940906832298,0.02272102020350593,0.0022720478084730803,0.008824653169166667,0.002131188834613113,Kcnh8
0.0791575240931677,0.45042168778848396,0.13539485413239188,0.0740728265725,1.2217515521098647,Kcnip2
0.046072143931677016,0.019211308265730205,0.09140863208120036,0.010309671017499999,0.006764012977554637,Kcnip4
0.03250379938509317,0.0822157206195728,0.021640946085613417,0.0062719015025,0.26748735217247493,Kcnj12
0.0,0.007710625093336429,0.0036329990926743157,0.0023019467050000002,0.002758241081512108,Kcnj13
0.0,0.0015435204808451357,0.0018039453451015005,0.0,0.009750851949793268,Kcnj14
0.40171506695031056,0.5016403085460875,0.2071568819620476,0.07239175140500001,0.10210670196633195,Kcnj4
0.01597511551552795,0.0535202567516833,0.00923665933451015,0.0,0.024051679302421733,Kcnj6
0.017974955670807452,0.002830547627466914,0.004894087988526037,0.0016676694116666668,0.0026069924512699353,Kcnj8
0.21730984206211185,0.07878574296482473,0.15306350259488088,0.0036610868716666664,0.08512880278086238,Kcnj9
0.0,0.011513335889946597,0.004312627166813769,0.0012415409366666667,0.003997057216774956,Kcnk10
0.07478972135403726,0.15071021116241,0.026630091164165932,0.005909776825,0.023925971132309518,Kcnk12
0.0,0.0016405424266310658,0.0,0.0,0.0009087476922622563,Kcnk4
0.0,0.0007412985927559788,0.002341325293027361,0.0,0.002906176233904312,Kcnk5
0.0868172070621118,0.09849844258776412,0.05092750924889673,0.018779162531666668,0.04427495794861192,Kcnmb4
0.1490049594720497,0.15078424624239598,0.03129735416769637,0.025566883394999997,0.06124152189604252,Kcnn2
0.0,0.0002741390558393313,0.0,0.0,0.0,Kcnq1
0.2320418340869565,0.03776879795298353,0.11480498315092669,0.018253812789166667,0.07011795848848199,Kcnq3
0.0489492663726708,0.07948949275667512,0.008573686601059135,0.007686543890833333,0.008750593594211457,Kcnq5
0.0,0.009463266854539121,0.024180710605472198,0.0,0.004893767461311282,Kcns2
0.01213348549068323,0.0008072572992802413,0.0022344546169461607,0.0051995833183333335,0.0,Kcns3
0.01607312598136646,0.00818421342094265,0.006636663800529567,0.004113297522500001,0.03065655936326048,Kcnt2
0.016798203130434782,0.005690697574645926,0.0012511382956751987,0.0,0.0068236661949202596,Kcp
0.0,0.0010821944453215696,0.004369464854368932,0.004726721039166667,0.003015437552864737,Kctd11
0.015478801354037267,0.01269059687891804,0.008010097253309797,0.0022116239424999997,0.026769958979917314,Kctd12b
0.0,0.01115721343603436,0.04826797145366284,0.006939664547499999,0.014793053343177792,Kctd15
0.0,0.00019131232482006038,0.0,0.0,0.0,Kctd16
0.053515905229813664,0.04297787420397027,0.10671934020035304,0.03607523819833333,0.04410288661842884,Kctd2
0.041094955664596276,0.0072676670515439985,0.010769965808473081,0.0020412109016666666,0.014175652074424101,Kctd21
0.013669491024844719,0.05923004991293245,0.0067330294068843775,0.003821469865,0.031974804555818075,Kctd4
0.045650975391304346,0.01213291055978639,0.01785446923389232,0.004678896665,0.0165810361760189,Kctd7
0.0,0.01872720891165544,0.02103100153662842,0.0013025813125,0.1493395406904902,Kctd8
0.016615404857142857,0.012656959859763178,0.037135571278905564,0.0022802621683333333,0.020895498943295926,Kctd9
0.028819123850931678,0.012073656539818903,0.011148513206531332,0.007901685680000001,0.011233178398109863,Kdr
0.0,0.00026638194439284886,0.001678561187113857,0.0,0.0,Khdc3
0.0,0.0034116085925237983,0.0,0.002226094678333333,0.0016967556485528647,Kif11
0.0,0.0007037358281866729,0.0,0.0,0.0,Kif14
0.0,0.0,0.0015158552312444836,0.0,0.0022121184424099233,Kif15
0.06394818562111802,0.023433554485256563,0.0388297886407767,0.022188882365833332,0.0283876924264619,Kif1c
0.0,0.0004050888733457163,0.0,0.0,0.0,Kif20a
0.0,0.003055652332017646,0.006766797904677846,0.0,0.0005493065599527466,Kif20b
0.23558955373291926,0.10406873427606227,0.18299206088614303,0.03967349173416667,0.2711059243591256,Kif21a
0.033745633496894405,0.0907866475135825,0.025758911419240957,0.018873815348333337,0.19797810941937397,Kif22
0.0,0.0011239330683770607,0.0665844187890556,0.0023904504133333334,0.002071360432959244,Kif26b
0.0,0.0016843289239609938,0.0,0.0014403537375,0.0,Kif27
0.5363175169192547,0.5500372010438828,0.45653065142894955,1.622044775068336,0.5768853743130539,Kif5b
0.1429748714285714,0.03710083040898538,0.23502806999735207,0.04932864042916666,0.07086768963319551,Kif5c
0.0,0.00035719291293243553,0.007917430966460725,0.0015533473008333333,0.0,Kif6
0.021826418279503105,0.025209798088112374,0.1433810883768755,0.02521707667916667,0.04165210572652098,Kifc3
0.0,0.0033420673541908518,0.0005390941006178288,0.0,0.0018917830224453635,Kirrel
0.16945839280124225,0.10525001155653584,0.4599353368499558,0.0184856539025,0.3809486252492611,Kirrel3
0.866070604552795,0.01862918899001625,0.03261081377846425,0.011546400594166667,0.0902269560744241,Kit
0.0354012591863354,0.02093168810390062,0.44035588995410413,0.024938819568333333,0.012910408219137623,Kitl
0.0,0.002046232336312979,0.007460582727272727,0.014245385913333332,0.0029936067200236264,Klc3
0.010622297285714287,0.06569973218644065,0.018517146691085614,0.014845920970833332,0.019146094401063202,Klf10
0.011870046118012423,0.008177528341304854,0.009054564213592232,0.0,0.022838207174246894,Klf11
0.0,0.0018776535383097286,0.0,0.0022691020525000003,0.005235429148848198,Klf12
0.017377568652173915,0.09571741127339221,0.02691894329037952,0.014975777994166668,0.03349729718665091,Klf16
0.025665147,0.04235421567843046,0.1372239712903795,0.025268901571666662,0.045420565066745425,Klf3
0.0,0.0009992991842349664,0.005896585918799647,0.0,0.0,Klf5
0.03805815601863354,0.02399037367483167,0.09251833270873787,0.012341048913333335,0.046230327907855875,Klf6
0.018123028900621115,0.004420256822962619,0.00041744261165048543,0.0021894533583333336,0.005539939334908447,Klf8
0.0,0.004023602183306246,0.0119389942956752,0.0035120417975,0.006264435222090963,Klhdc7a
0.027752422397515526,0.013217701125377294,0.07917769916681375,0.004043585658333333,0.004002416507383344,Klhdc8a
0.0,0.022537386434176916,0.0,0.0019714962608333333,0.006102585372711163,Klhl1
0.0,0.0017921271480148596,0.0,0.0,0.0010980325587714116,Klhl10
0.0,0.01983110945112607,0.008849007907325684,0.0,0.010932879157117542,Klhl3
0.0,0.0025974608454840957,0.04120920412886143,0.0017306114683333332,0.0029496921795629065,Klhl30
0.0,0.0007242459591362898,0.0,0.0,0.0,Klhl31
0.0,0.05049904166078478,0.05940295318711387,0.0115649443475,0.16277671099468402,Klhl32
0.013896404130434784,0.004282531453563966,0.0,0.0,0.0034099367147076196,Klhl35
0.0,0.007977473859066634,0.019779201951456313,0.008179553181666667,0.0010435828735971648,Klhl4
0.0,0.0005344656971209659,0.0026446848075904676,0.0,0.0,Klhl41
0.0,0.0017087192162758302,0.006895804614298323,0.006783755695,0.0034880524170112235,Klhl6
0.0,0.08132745106535878,0.06420026995498676,0.009848236213333333,0.1707591346952156,Klhl8
0.0,0.00026272856466217785,0.0,0.0,0.0,Klk13
0.0,0.0015963700260041792,0.006797881605472198,0.0,0.0015497806349675132,Klk6
0.0,0.003992568537264917,0.014407455127096203,0.004318017719166667,0.005650185793266391,Klk8
0.0,0.001660419068957511,0.0,0.0,0.0,Klra2
0.0,0.0011436602155792896,0.0,0.0044836622408333335,0.004490947845835795,Klre1
0.0,0.0,0.0022671223645189765,0.0,0.0,Kmo
0.02459401995652174,0.009193861227536567,0.0076855863698146515,0.00196858694,0.011483395822799764,Kndc1
0.0,0.005137025568957511,0.0,0.0,0.002333000718842292,Knstrn
0.0,0.0013355126899233804,0.0,0.024221322950000006,0.0012173799043118723,Kntc1
0.0,0.007634721732528443,0.00858527083318623,0.0,0.018299396040165387,Kpna2
0.013405990850931675,0.00564575150162526,0.018657061200353042,0.0,0.00531211045717661,Kremen2
0.0,0.00023016247678198283,0.0,0.0,0.0010813436928529237,Krt19
0.0,0.0012446876433712562,0.0,0.0,0.0011969978440637922,Krt20
0.0,0.00047065781042488977,0.00215174793380406,0.0,0.0,Krt28
0.0,0.0014504342771070348,0.0,0.04462984336166667,0.0038707009704666276,Krt72
0.0,0.0,0.0016299430635481023,0.0,0.0,Krt73
0.01597511551552795,0.0002926688555839332,0.002704874221535746,0.0,0.00208845326461902,Ky
0.31561515724223604,0.021787649194566994,0.39455725131509256,0.0057926596875,0.04889557460070878,L1cam
0.016379871621118012,0.014104230532389137,0.014016435265666373,0.0020895664283333334,0.03382056623508565,L3hypdh
0.012066211559006211,0.0032488328733457157,0.0005418940653133275,0.0,0.000994774799763733,L3mbtl1
0.0,0.0007159329077083816,0.0,0.0,0.0,L3mbtl4
0.0,0.0008148062898769444,0.0,0.0,0.0,Lad1
0.0,0.019551465416299044,0.041405873355692846,0.010515205224166666,0.058718903005906674,Lag3
0.0,0.006469852291502206,0.02461856892144748,0.0039145094075,0.009196680392203189,Lair1
0.0,0.00016665571604364987,0.0,0.0,0.0004515800301240402,Lama1
0.0,0.006951663601578824,0.015327166338040599,0.0034527257208333334,0.0007935039763733019,Lama2
0.0,0.01575544740910146,0.0035331072171226833,0.0,0.004078748329001772,Lama3
0.025682051242236027,0.008101846874042256,0.0074127179214474835,0.0,0.003489572310100414,Lama5
0.0,0.012868952933248195,0.0363355862462489,0.0023930663541666666,0.02162992089427053,Lamb1
0.016499430385093168,0.014990914006849309,0.0055342348014121795,0.0,0.07094124600472534,Lamb3
0.01448676803726708,0.01756894748746227,0.04114182723654015,0.005895383189166666,0.01821628894624926,Lamc1
0.026430786173913045,0.0006852120936846993,0.03332818879258607,0.0012314349983333333,0.00650163227820437,Lamc2
0.0,0.0017665962818667288,0.0016177559947043248,0.0,0.0037017216745422327,Lamc3
1.1584611380124226,0.4323755171478992,1.0717313632153567,0.2130448763775,0.46536283315829924,Lamp1
0.0,0.00687148101149292,0.0055365919240953215,0.0023813664241666664,0.01472977317838157,Lamp3
0.12202768852795032,0.20461336983712566,0.044893947488084736,0.0185195924525,0.07529326016952156,Lamp5
0.027980119198757765,0.011982225469003948,0.05470686434774933,0.0023399795091666666,0.010698357613112818,Lancl3
0.038375508329192544,0.025320977296958445,0.061929320549867606,0.011608557291666667,0.029341789585351448,Laptm5
0.03728686117391304,0.02460901846099373,0.02349326701147397,0.002213673576666667,0.05543104214943887,Larp6
0.0,0.0009261916164383562,0.003550511636363636,0.0,0.0019797549066745425,Layn
0.0875958351863354,0.059229027415022006,0.10625773157546337,0.06034203468916668,0.2145661643992911,Lbh
0.0,0.0012201045356396562,0.0,0.0,0.0,Lbp
0.0,0.0,0.0,0.0020965039225,0.000553622747784997,Lbx2
0.0,0.000766074424309264,0.0021542773998234777,0.0,0.0,Lcn2
0.015555147534161491,0.004687584254933828,0.017229105969108562,0.005950850840833333,0.0040013924766686354,Lcp1
0.017974955670807452,0.001681379590434177,0.009140183353927626,0.005077865336666667,0.0,Lcp2
0.0,0.0023311116633387514,0.007344702403353927,0.0,0.0035329913325457766,Ldb3
0.0,0.004269319685163687,0.0,0.0022157290308333333,0.0009087476922622563,Ldhal6b
0.009486980130434782,0.0088390719753889,0.04212854187555164,0.010646340250833334,0.005710050551092734,Ldhd
0.0284129558757764,0.010464338971325747,0.018822384451015008,0.0012288303825,0.001505017123449498,Ldlr
0.0,0.0009813786210819597,0.008524987034421888,0.003031429956666667,0.002742804193738925,Ldlrap1
0.0,0.00264984556698398,0.009893355419240952,0.0,0.001965995041346722,Lect1
0.014061589763975155,0.0040349579145576965,0.007030079757281554,0.0037427235058333334,0.003699762976963969,Lefty1
0.0,0.025048681210703493,0.01436812643865843,0.0036937370475,0.004415159958653278,Lemd1
0.0,0.0004961828798467611,0.0,0.0,0.0,Lenep
0.0,0.004128629642790806,0.010693889677846426,0.006593418969166666,0.00199293925516834,Lepr
0.0,0.00020747513187833758,0.00417373005207414,0.0,0.0,Lgals12
0.0,0.005011040708497795,0.014322660487202118,0.006587267298333333,0.006786525513290018,Lgals2
0.017691932335403726,0.013190795120385417,0.05374413834951456,0.016701197585833334,0.01708373429119905,Lgals3bp
0.0,0.002359920070234502,0.0,0.0,0.0010037380189013587,Lgals7
0.5230243267763977,0.049869835405734884,0.2641757303256842,0.014344113315833334,0.04591570508741878,Lgi2
0.31947995962732917,0.013891014415834691,0.1739961698102383,0.0036407874558333332,0.041704103679267586,Lgi3
0.9575190045590064,0.22655012248931947,0.667594747771403,0.07938867919333333,0.2870971760466625,Lgmn
0.2298166813975155,0.34291483858149496,0.12706050812974407,0.04644460499916666,0.18788128442941518,Lgr4
0.07777543802484471,0.22998993468214518,0.051148716617828785,0.027913680657500002,0.14082527147017132,Lgr6
0.0,0.0010909683733457162,0.0,0.0,0.0,Lhcgr
0.11397485552173914,0.054493247462967256,0.8009890650035302,0.06065805450583334,0.0581291004754873,Lhfp
0.13137547314285716,0.06978005927641051,0.6153761825101494,0.01987224225416667,0.24412249492734786,Lhfpl3
0.06849188601242237,0.0178082624917576,0.08686357130891438,0.006515005044166667,0.04699407708623744,Lhfpl5
0.0,0.0,0.012039952668137689,0.0,0.0,Lhx1
0.011603557236024844,0.011209212221732065,0.043080878082965575,0.02412623317583333,0.007853646089781454,Lhx2
0.0,0.00024302191072672396,0.0,0.0,0.0,Lif
0.058918636819875775,0.04415883268098446,0.13969831810503094,0.019919995809166667,0.03897253180803308,Lifr
0.03204790128571428,0.03970405888599953,0.030496230328331864,0.004760810040833333,0.10193021198700533,Lig1
0.0,0.00013503825911307174,0.0,0.002297327950833333,0.0,Lilra5
0.10122914980124222,0.3874600300427209,0.17555224628067082,0.10855716093083333,0.17718496955877147,Limd2
0.0,0.0005235448170420246,0.0023533245719329215,0.0,0.0015883236284701713,Lin28b
0.03631045221118013,0.031100435354655207,0.041870021806707854,0.015862506775833337,0.08936308087714122,Lin52
0.0,0.0255055173559322,0.007553850443954104,0.0013146459591666666,0.050537420997046674,Lin9
0.25298141099378885,0.036248132630717446,0.4845441253689321,0.023160806419166666,0.06510032242528052,Lingo1
0.026119716018633537,0.019151947973995817,0.024444538876434246,0.0,0.06353706437271113,Lingo3
0.05200967186956522,0.016739001935918273,0.10105349474669022,0.003156707109166667,0.035910262075014764,Lipa
0.013405990850931675,0.005867879748548873,0.003600792556045896,0.0,0.006753553087418783,Lipg
0.01697065501863354,0.00603117565010448,0.002263966949691086,0.0,0.006343099089781454,Liph
0.10421603500621117,0.3231761056867893,0.0867625138022948,0.07097827168499998,0.20388737971943302,Lix1
0.0,0.007336580153355005,0.0,0.0,0.0,Llgl2
0.6595103282173914,0.24992896767726952,0.43881650846778475,0.05728401434250001,0.2439775947820437,Lmbrd1
0.07255798767080746,0.032680735627931286,0.032181905888790815,0.0074747563341666665,0.026519676465445955,Lmf1
0.13137914929192548,0.020015846168562803,0.05003011277758166,0.019766503663333334,0.05517525624808031,Lmo2
0.28269999064596274,0.09336581069061997,0.1426156122594881,0.07837592823083334,0.0711094506225635,Lmo4
0.0,0.0010607805330856744,0.000636666389232127,0.0,0.0,Lmod1
0.07678266601242235,0.09008796639772457,0.2610321198146515,0.011537543310833334,0.0670928488800945,Lmtk2
0.014497212726708073,0.037909565146621756,0.0779600975013239,0.00238395054,0.026558149013585344,Lnpep
0.11050157285714286,0.04833203120849781,0.10832834014916154,0.0033956350750000003,0.13441692219787363,Lnx1
0.0,0.010906489315300671,0.005263488520741395,0.0038517760141666664,0.004415767451269935,Lnx2
0.0,0.00409021066217785,0.003890676134157105,0.0,0.0010777217017129356,Lonrf3
0.0,0.0012048919707452982,0.0,0.0023775070274999997,0.0,Lox
0.017654005316770187,0.002605878064546088,0.00733513171403354,0.0023461034275,0.002009720212049616,Loxl1
0.01597511551552795,0.006096352099837475,0.0046544914986760815,0.0,0.0020207110342587123,Loxl2
0.13480317445341616,0.031006359231715814,0.04080954038305384,0.043225977644166684,0.1046595383390431,Lpar1
0.0,0.008232578858950545,0.021371198523389236,0.0,0.016903237787950384,Lpar4
0.05375091606211181,0.02137730301079638,0.02063806674139453,0.004054003079999999,0.01615817201181335,Lpar6
0.026358490813664596,0.013852026893313208,0.04741137892056487,0.0074998897275,0.018074578265800355,Lpcat2
0.393147500273292,0.18638650668493145,0.4767955169620473,0.04537442961666667,0.14473579468399286,Lpgat1
0.0,0.00031487742047829116,0.0,0.0,0.0007234118588304785,Lpin3
0.028614574248447204,0.00795819021639192,0.0019995587599293914,0.0023800777283333333,0.005441058454223273,Lpl
0.0,0.0,0.0007165963539276257,0.0,0.0,Lpo
0.032153252484472046,0.010201670225098674,0.03983434053574581,0.01204893652,0.025302225063201417,Lpp
0.0,0.0008640719168794984,0.0,0.0,0.0,Lrat
0.017700497689440993,0.1622359556772696,0.052936626263901165,0.027805385045833332,0.10852274502067336,Lrba
0.11574190959006209,0.04109874605189226,0.05238531830450133,0.003911893290833334,0.05800491683874779,Lrfn1
0.0,0.000247548537845368,0.002725317583406884,0.0,0.0,Lrg1
0.0,0.00086128144601811,0.0,0.0097347173075,0.0,Lrguk
0.0,0.0014812090168330623,0.004628786167696381,0.0,0.003949862526284702,Lrig3
0.0,0.0007174544874622707,0.009458430959399822,0.0,0.0,Lrmp
0.575305271167702,0.23516141802635218,0.41307443980582537,0.0369127014225,0.296033441836385,Lrp11
0.0,0.00027680164476433716,0.0,0.0,0.0,Lrp2
0.0,0.0004765838314371953,0.007244524203883496,0.0,0.0007692820230360307,Lrp2bp
0.02937891439130435,0.02666145295611793,0.0448095263106796,0.02029063934833333,0.07960251007088011,Lrp4
0.0,0.004700719684002787,0.025749273153574576,0.005806173154166667,0.005661486975782634,Lrp5
1.0616560531428572,0.38879393449965166,0.7082547146522505,0.08153046695416666,0.4151176111748375,Lrpap1
0.0,0.00022960013814720223,0.002181483861429832,0.004595739109999999,0.00044448708860011816,Lrrc10b
0.0,0.00779326456593917,0.0037681906293027356,0.0,0.003963529776137034,Lrrc14b
0.483118135347826,0.15249168496737847,0.21042717770785518,0.0417355869125,0.17178653734908442,Lrrc24
0.0,0.001539578652774553,0.0,0.0,0.001005684632014176,Lrrc25
0.013405990850931675,0.003842572243673091,0.005182551045895852,0.00232071761,0.00657267789545186,Lrrc27
0.0,0.006196220910958905,0.002625873962047661,0.0009692235966666667,0.0033904698476077966,Lrrc29
0.0,0.0030175204296494077,0.0,0.007094386676666667,0.0016627481984642645,Lrrc32
0.0,0.0,0.0,0.0009692235966666667,0.0,Lrrc34
0.012940850863354036,0.0011164920220571163,0.0,0.0,0.0,Lrrc39
0.12118296285714283,0.03142412985419085,0.04273680310061783,0.0051945959908333336,0.09892091366922624,Lrrc3b
0.049289150770186335,0.06895939461121432,0.03871728187202118,0.020495705823333335,0.026539728421736557,Lrrc4
0.2709797126583851,0.18606350927559795,0.4441021548508384,0.06475130121250001,0.17300184311577083,Lrrc4b
0.032154020527950314,0.050223238931274686,0.6261451698402467,0.03845669715083333,0.017342586183697578,Lrrc55
0.0,0.0019871877156953793,0.0030746780414827894,0.0,0.005055626617838157,Lrrc56
0.0,0.004775317318667286,0.003158203612533098,0.0,0.0025032451772002366,Lrrc6
0.0533223626273292,0.41541708115498005,0.0936691184386584,0.02193247593166667,0.12070571327584176,Lrrc7
0.0,0.00029551896819131644,0.0,0.0,0.0,Lrrc71
0.0,0.010089674773159972,0.013348883788172993,0.004889136296666667,0.03985352261547549,Lrrc9
0.011597808254658384,0.11520792273206415,0.04632696762312446,0.005943982176666666,0.08286214985410517,Lrrcc1
0.013285490633540372,0.003006960087067564,0.006154807151809357,0.005281255966666666,0.0021709348771411694,Lrriq1
0.0,0.00024187102263756674,0.00019527787025595765,0.0013516966633333332,0.0,Lrriq3
0.0,0.002007875237752496,0.01869273077758164,0.002321906845,0.0015400660295333728,Lrrk1
0.13664543614285712,0.06769940019317391,0.29580873663812873,0.017007306275,0.04309959786237449,Lrrn1
0.32570516459627324,0.09721747296412821,0.12497793314651369,0.02653637097833333,0.1036452987879504,Lrrn2
0.06131582934161491,0.009235919239029488,0.3187213612947925,0.003924761669166667,0.00553051758948612,Lrrtm1
0.16731981452795033,0.3151526424137449,0.058411484740511915,0.02198678093083333,0.1571157120756055,Lrrtm3
0.10912376047826085,0.16392780558265618,0.04748843893821714,0.007417104800833333,0.08988643090313052,Lrrtm4
0.0,0.00376475559565823,0.016188432890556045,0.0,0.0030027068889545185,Lrtm1
0.535472240416149,0.21176951140422573,0.5235460402109443,0.05455613525500001,0.14924325513821618,Lsamp
0.00980998449689441,0.005792779874390527,0.023475212656663726,0.0,0.0014554530389840519,Lsmem1
0.0,0.006181976192129092,0.021024850965578115,0.007589047472499999,0.011228060416420556,Lsr
0.0,0.0003363359325516601,0.0,0.0,0.0,Ltf
0.03502572358385093,0.0027771197123287674,0.002455440302736099,0.0038530978608333328,0.007283561523331364,Ltk
0.050234442906832294,0.06371278846807521,0.07781624620917915,0.015004125553333332,0.1807438526810396,Lurap1l
0.0,0.0018611588586022753,0.0023402437025595766,0.004579620714166667,0.0011170832415829887,Ly6c2
0.3612454568447205,0.11051743589842111,0.46522712030450125,0.08443961881166669,0.17151267532545772,Ly6e
0.0,0.0019898098243557,0.0,0.0,0.004028720637330183,Ly6g5b
0.08976758704968944,0.01610367831553285,0.3867368835110327,0.015695665731666662,0.019875458056113408,Ly6g6e
0.010622297285714287,0.0033727106063385186,0.01405855458870256,0.0020073969574999997,0.007976817730064973,Ly96
0.015995966708074533,0.0032920346483631302,0.014425777537511031,0.0037521170574999997,0.007144620648552865,Lyl1
0.597973164378882,0.07444230777130262,0.41511025410944413,0.03229731014916666,0.06599877764737153,Lynx1
0.0433008638447205,0.015021089167517996,0.015909769031774053,0.0,0.09659866986060248,Lypd1
0.0,0.00019972955479452054,0.0,0.0,0.00122810341760189,Lypd2
0.013200043782608696,0.0009130309686556768,0.0033239999329214473,0.0042161626333333336,0.0016460669917306556,Lypd6
0.07606101267080746,0.0009210309823543069,0.0,0.0,0.0,Lypd6b
0.018861885726708074,0.08060768520002322,0.021837671151809353,0.004506879016666666,0.040665864666863547,Lyst
0.0,0.00021334886463895983,0.0,0.0,0.0,Lyz1
0.0,0.0,0.0019325593724624894,0.0,0.003965520035440048,Lyzl4
0.13150910950310557,0.16923839191444148,0.05656694887202118,0.03559577518916667,0.07065957867808623,Lzts1
0.0,0.07033536750963544,0.04025165711473964,0.013943745108333332,0.15281304003898397,Lzts2
0.0058304515714285715,0.017741827559089856,0.039274733379523384,0.005789355894166667,0.01440094308092144,Lzts3
0.0,0.0008115450126538194,0.011265826281553398,0.0,0.0,Mab21l1
0.0,0.001278220805433016,0.0,0.0,0.0033660468718251626,Macc1
0.06783621652795031,0.0799534440572324,0.0511248355348632,0.27738114013083326,0.05762383416597752,Macrod1
0.0803285519378882,0.030098448521824934,0.03339513144571933,0.010685767845833334,0.016665656796810396,Maf
0.014651104378881988,0.007870716779080567,0.05526147187378642,0.011760061384166666,0.010242662694034258,Mafb
0.0,0.0015100768965637336,0.005157290614298323,0.0036280976174999998,0.003927090453041938,Maff
0.014518166310559008,0.004050265618527978,0.007058611771403354,0.0020708319341666667,0.0027149461588895454,Mafk
0.10775577401242235,0.10990835623032275,0.10305302945631069,0.04847920084666666,0.24786369031718836,Maged2
0.25610223868322984,0.2762943216527744,0.18200056555428062,0.05046311610750001,0.7013742571925581,Magi1
0.0,0.0017190216434873461,0.0,0.0,0.0,Magix
0.0,0.0011302912368237753,0.0,0.0,0.0006994714146485528,Mak
0.1369599085031056,0.0019833383197120965,0.008308344555163284,0.0,0.005035648542232723,Mal2
0.0,0.00030668149268632457,0.002406812608120035,0.0,0.0,Mall
0.1340658260621118,0.17381920636371023,0.030188167394527805,0.015554634415833334,0.06817683975191965,Man1a
0.3648324260559006,0.11611671259287205,0.4832432121571052,0.01787590241,0.1710635530348493,Man1a2
0.08868097831677019,0.011582512421174834,0.05121105749691086,0.0014109549991666666,0.007908148256940343,Man1c1
0.022973291360248446,0.0356003450199675,0.010684859562224182,0.006201109585833334,0.013248679556999408,Man2a1
0.129195625068323,0.040540251697237094,0.11703365689761695,0.024770330190833332,0.04533747494506793,Man2b1
0.029836927869565214,0.012729717072556304,0.03658453798146513,0.009913292160833333,0.013952021782634378,Man2b2
0.028492566142857143,0.008288371506733228,0.01860675143601059,0.00543833782,0.02244414384878913,Manba
0.16022471508695654,0.053725809025307644,0.15308596368049426,0.0245514582425,0.05557105967217956,Manea
0.03007790331055901,0.01415127133886696,0.062297150615180936,0.001403759315,0.007555303776137034,Mansc1
0.014061589763975155,0.008551401944973301,0.027941244904677847,0.003929419805833333,0.007501022446544595,Maob
0.177245259931677,0.6297717121409341,0.29493680285613444,0.19676661284500005,0.27877445476609547,Map2k1
0.03252014842236025,0.011180278196308336,0.025445170658428953,0.0089857811875,0.01938170733668045,Map3k11
0.0,0.0037694857427443703,0.0,0.0,0.0,Map3k15
0.0,0.018839541730670997,0.00618286500353045,0.0,0.011055511470171295,Map3k3
0.016863256285714286,0.007491082106222428,0.01316428852603707,0.004308226750833333,0.001879294236857649,Map3k5
0.0,0.00032329476805200834,0.0,0.0,0.0,Map3k7cl
0.04533309070186335,0.011062172894938474,0.030000551551632833,0.003973292121666666,0.02585252366213822,Map3k9
0.0,0.0010497428753192478,0.0,0.0,0.002584504109273479,Map4k1
0.10516685593788822,0.0497402236895751,0.01600864878464254,0.010277926119166666,0.052467339845835785,Map7
0.12749293737267078,0.049904003206408185,0.24429939845631066,0.026541056058333328,0.09250904181807444,Mapk10
0.01597511551552795,0.0037223624708613884,0.008115938094439543,0.0070449372,0.0021345835894861194,Mapk12
